time,q_1392,q_1385,q_1386,q_1374,q_1368,q_1391,q_1390,p_1392,p_1385,p_1386,p_1374,p_1368,p_1391,p_1390
2001-01-24T00:00:00,2.9538838339025073,2.953343079312211,2.951919354585607,10.56589457853442,0.37759708215007715,2.503105313139184,0.32540791997534596,0.019999999552965164,0.019999999552965164,0.0,0.0,0.009999999776482582,0.0,0.029999999329447746
2001-01-25T00:00:00,3.0575036397660313,3.0556665391206397,3.0534369976858464,10.092495676729103,0.5604681628949418,2.324940784737372,0.5661924395287249,0.25,0.25,0.0,0.0,8.350000381469727,0.0,0.0
2001-01-26T00:00:00,2.9255184741762164,2.942041686431636,2.946117953718176,9.699803247256165,0.5876947387545421,2.2140173903520943,0.8092956893070152,1.0,1.0,0.07000000029802322,0.07000000029802322,10.369999885559082,0.07000000029802322,0.0
2001-01-27T00:00:00,2.711910397401597,2.7602757404744054,2.7690327246049766,9.338965690997428,0.5772725277676191,2.1122173228175884,0.9844022079899398,4.96999979019165,4.96999979019165,4.130000114440918,4.130000114440918,14.640000343322754,4.130000114440918,6.849999904632568
2001-01-28T00:00:00,1.8084293263332982,1.8780366529706891,1.90803371997316,8.842795318853812,0.09778569461800429,1.8707966014652657,0.6308961326017929,2.4800000190734863,2.4800000190734863,2.200000047683716,2.200000047683716,4.909999847412109,2.200000047683716,2.640000104904175
2001-01-29T00:00:00,1.4259403152363144,1.4418136614713255,1.449960735991428,8.39538088558798,0.08402729937189811,1.6741421783344912,0.4090280367636249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-30T00:00:00,1.2988854497569327,1.309700546902029,1.3136162274469256,8.070678825269496,0.10041539448475305,1.5839260586046209,0.44070781845776336,0.8299999833106995,0.8299999833106995,1.190000057220459,1.190000057220459,0.8199999928474426,1.190000057220459,1.2899999618530273
2001-01-31T00:00:00,1.0980817263548903,1.1186139942922555,1.1275248594800062,7.769013359590018,0.03406441775652581,1.5055759342703758,0.47401517003107907,0.9399999976158142,0.9399999976158142,1.2100000381469727,1.2100000381469727,0.20000000298023224,1.2100000381469727,1.8700000047683716
2001-02-01T00:00:00,0.921205518567659,0.941863436435408,0.9485061624276988,7.445630667911871,0.010848655674566597,1.394129483882021,0.458957956620571,3.740000009536743,3.740000009536743,2.9100000858306885,2.9100000858306885,4.28000020980835,2.9100000858306885,2.630000114440918
2001-02-02T00:00:00,0.795451325179434,0.8079207186714538,0.8123427803277274,7.125029885836557,0.00985613568728473,1.280249630508109,0.42951024094528717,3.4700000286102295,3.4700000286102295,3.359999895095825,3.359999895095825,3.2899999618530273,3.359999895095825,3.390000104904175
2001-02-03T00:00:00,1.6793160042519422,1.6926078630279473,1.6645962957622213,6.946246551900155,0.6640869042266068,1.276400708703273,0.6560863522418104,6.019999980926514,6.019999980926514,5.679999828338623,5.679999828338623,9.279999732971191,5.679999828338623,6.309999942779541
2001-02-04T00:00:00,2.309494424908848,2.371061700244804,2.3683081667625094,6.898574766499741,0.9495443103973907,1.4225221355312645,1.0939787704702797,10.979999542236328,10.979999542236328,9.930000305175781,9.930000305175781,14.539999961853027,9.930000305175781,8.84000015258789
2001-02-05T00:00:00,1.505504351761635,1.5641427341582654,1.5939023465637396,6.591331685218214,0.46936409914616495,1.307573420470203,0.9222605877515209,0.6600000262260437,0.6600000262260437,0.28999999165534973,0.28999999165534973,2.940000057220459,0.28999999165534973,0.1599999964237213
2001-02-06T00:00:00,1.2952347365573618,1.3013843028078407,1.304523902256032,6.370034786856393,0.46990404507883743,1.263256849064497,0.8368972534752189,0.05999999865889549,0.05999999865889549,0.009999999776482582,0.009999999776482582,0.14000000059604645,0.009999999776482582,0.009999999776482582
2001-02-07T00:00:00,1.5537230842051593,1.536579639900145,1.5267055044925961,6.269251689609092,0.6727371542587223,1.331114929235906,1.032769621111777,0.05999999865889549,0.05999999865889549,0.009999999776482582,0.009999999776482582,0.07999999821186066,0.009999999776482582,0.0
2001-02-08T00:00:00,2.0015202733659323,1.982830381580854,1.9698642933946895,6.20697745242695,0.9265328183754166,1.4277339440819095,1.2035864484961372,0.8100000023841858,0.8100000023841858,0.1599999964237213,0.1599999964237213,12.90999984741211,0.1599999964237213,0.4699999988079071
2001-02-09T00:00:00,2.542801279839186,2.5672808189933325,2.5575275449543233,6.189911601705226,1.2375705832420525,1.5534151078858789,1.529539874473418,6.619999885559082,6.619999885559082,5.150000095367432,5.150000095367432,20.100000381469727,5.150000095367432,6.75
2001-02-10T00:00:00,2.0089823067862653,2.046927971594213,2.0649710752715067,6.006207017692209,0.9242703435055614,1.519871601741187,1.6359928972464435,0.0,0.0,0.0,0.0,0.7099999785423279,0.0,6.619999885559082
2001-02-11T00:00:00,1.649702899619496,1.6661638838497899,1.6751886898486232,5.83199650368153,0.7647890770559794,1.4867693728437537,1.5577478929280002,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
2001-02-12T00:00:00,1.9095926604031594,1.891747275610318,1.8816736335072173,5.704571778762763,0.9840387124528656,1.495400646374449,1.6760869281288648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-13T00:00:00,2.4276896050675822,2.402303094171083,2.3879437428962915,5.591046268449432,1.287019760917561,1.5113707283712694,1.921474781062969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-14T00:00:00,2.3131862978214857,2.3207986549359645,2.3251378021939026,5.396274024171222,1.1575569190117918,1.4376146379556813,1.9101676072611256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-15T00:00:00,2.2053599028062547,2.208918794652658,2.2109596159472824,5.148562728584859,1.0976647793633398,1.307097363609346,1.8103055668779515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-16T00:00:00,2.1286769112948676,2.1312282795044877,2.1327029878717116,4.905443216185412,1.0421886371872733,1.1787448554825366,1.704669455280337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-17T00:00:00,2.017960809451073,2.0265763642465435,2.029901773676326,4.67643294385071,0.962276691931375,1.0583172741191864,1.6196782810964228,0.6100000143051147,0.6100000143051147,0.6499999761581421,0.6499999761581421,0.4399999976158142,0.6499999761581421,0.6800000071525574
2001-02-18T00:00:00,2.234959776440312,2.2494713494304164,2.2453741391926463,4.534402590617534,1.095346611287285,1.0186041453841246,1.6564927260834255,3.8499999046325684,3.8499999046325684,4.440000057220459,4.440000057220459,5.909999847412109,4.440000057220459,6.110000133514404
2001-02-19T00:00:00,1.9152045864221197,1.9378248074901563,1.948915684442455,4.324694752763305,0.8747823997369714,0.9153594367477608,1.476066281902949,0.3400000035762787,0.3400000035762787,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.27000001072883606
2001-02-20T00:00:00,1.758979524328246,1.7740215059649869,1.7783104059864792,4.134304029877755,0.814521538540093,0.8215812568366948,1.3857174558581653,1.4800000190734863,1.4800000190734863,1.4600000381469727,1.4600000381469727,1.7899999618530273,1.4600000381469727,1.5199999809265137
2001-02-21T00:00:00,1.8948060749637283,1.9049421623879839,1.902904193323942,4.028639852584642,0.9187570188221471,0.8078072506455284,1.5503847009778948,2.8399999141693115,2.8399999141693115,4.519999980926514,4.519999980926514,1.9900000095367432,4.519999980926514,5.929999828338623
2001-02-22T00:00:00,2.4807800068573913,2.4949643392457523,2.484369473589482,4.033676516385253,1.2668860877668229,0.8993032966970628,1.9756212823117496,6.170000076293945,6.170000076293945,7.960000038146973,7.960000038146973,10.460000038146973,7.960000038146973,10.760000228881836
2001-02-23T00:00:00,4.179682852924912,4.267690656140862,4.247542201486513,4.477031442364202,2.264100309856125,1.3880132820588884,3.766163314245281,21.639999389648438,21.639999389648438,24.360000610351562,24.360000610351562,33.099998474121094,24.360000610351562,27.43000030517578
2001-02-24T00:00:00,2.910667140146719,3.0308359455299865,3.073206886513152,4.545767874135808,1.428614279902744,1.582608650596008,4.46242617887516,7.510000228881836,7.510000228881836,6.619999885559082,6.619999885559082,9.289999961853027,6.619999885559082,6.099999904632568
2001-02-25T00:00:00,3.0343973243481877,3.0450906605855654,3.0406447474465828,4.776177405291139,1.6075023911833828,1.914279594032373,5.327316573589977,3.059999942779541,3.059999942779541,1.3300000429153442,1.3300000429153442,8.8100004196167,1.3300000429153442,0.5799999833106995
2001-02-26T00:00:00,3.2818151415719377,3.2735620909337624,3.268203268622521,5.006251094865619,1.6677382168009742,2.2256829889860295,5.851480555043945,0.0,0.0,0.0,0.0,0.03999999910593033,0.0,0.0
2001-02-27T00:00:00,3.4316250608178716,3.4254626125725616,3.4219839482742196,5.042463219395143,1.653790058629012,2.330776118921835,5.71497544715418,0.10000000149011612,0.10000000149011612,0.11999999731779099,0.11999999731779099,0.15000000596046448,0.11999999731779099,0.10000000149011612
2001-02-28T00:00:00,3.5666703765207513,3.5715215686387753,3.569400051245312,4.910228007504752,1.6321399519521496,2.263814988363706,5.261281280573376,1.4199999570846558,1.4199999570846558,0.7699999809265137,0.7699999809265137,4.190000057220459,0.7699999809265137,0.9599999785423279
2001-03-01T00:00:00,3.4230559101443734,3.4507827221748855,3.456720618163335,4.656137411996633,1.4446808467557293,2.0715704316549433,4.646018198815353,2.859999895095825,2.859999895095825,3.25,3.25,5.940000057220459,3.25,4.429999828338623
2001-03-02T00:00:00,3.128922695986063,3.142994908450694,3.1499646981974023,4.297399184981635,1.2395744181191708,1.7827762306309805,3.9634736398848447,0.019999999552965164,0.019999999552965164,0.0,0.0,0.3400000035762787,0.0,0.0
2001-03-03T00:00:00,4.487889664962197,4.469865785638169,4.441429238730977,4.156777863863141,2.073237160380169,1.7072981040276194,3.7732377709207316,5.619999885559082,5.619999885559082,4.53000020980835,4.53000020980835,9.680000305175781,4.53000020980835,4.78000020980835
2001-03-04T00:00:00,4.119808804955693,4.144436233484176,4.155900663899476,3.9830488854138726,1.7180522233065334,1.602529679650546,3.581015482033886,0.4300000071525574,0.4300000071525574,0.05000000074505806,0.05000000074505806,4.539999961853027,0.05000000074505806,0.0
2001-03-05T00:00:00,3.506557529941738,3.529123873101287,3.5417024999442916,3.7763214290492293,1.3645661191618614,1.4549629990850521,3.294440081398783,0.019999999552965164,0.019999999552965164,0.0,0.0,0.03999999910593033,0.0,0.0
2001-03-06T00:00:00,3.0502214433182284,3.068105898411844,3.0777085891228926,3.616527190125876,1.1113929291348223,1.3550945760046593,2.916973222997417,0.28999999165534973,0.28999999165534973,0.30000001192092896,0.30000001192092896,0.23000000417232513,0.30000001192092896,0.23999999463558197
2001-03-07T00:00:00,3.151984764119352,3.145000092914696,3.140888043052801,3.5235227761412244,1.2168001147932699,1.3215709721467834,2.8093589984093206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-03-08T00:00:00,3.4706302626172576,3.457229842593844,3.4496169256515103,3.481586013821319,1.4123785098194481,1.335542508797624,2.9544808779315357,0.009999999776482582,0.009999999776482582,0.0,0.0,0.12999999523162842,0.0,0.0
2001-03-09T00:00:00,3.708854812876576,3.711880970903215,3.7082498363487115,3.4403291876513076,1.5417300444589543,1.3426385223649666,3.095438129679831,1.809999942779541,1.809999942779541,2.0299999713897705,2.0299999713897705,7.059999942779541,2.0299999713897705,3.7200000286102295
2001-03-10T00:00:00,3.7076828058143927,3.731461887709875,3.7341437491665386,3.383384060119848,1.562796825629322,1.3343388748788148,3.1731765997414425,3.069999933242798,3.069999933242798,2.890000104904175,2.890000104904175,4.03000020980835,2.890000104904175,7.300000190734863
2001-03-11T00:00:00,3.9362199415492225,3.9407707363689837,3.936753970377101,3.313853119227154,1.7529647797493038,1.3165865202851321,3.090497191402101,1.9700000286102295,1.9700000286102295,1.4199999570846558,1.4199999570846558,4.369999885559082,1.4199999570846558,1.100000023841858
2001-03-12T00:00:00,4.275463439852326,4.27240929829647,4.266213355943807,3.2929732405802543,1.9928641016670825,1.3456555525419605,3.2045730287363567,1.5299999713897705,1.5299999713897705,1.4600000381469727,1.4600000381469727,2.809999942779541,1.4600000381469727,1.2799999713897705
2001-03-13T00:00:00,4.384384117848675,4.414094392236518,4.415205469828072,3.363960862665619,2.051149032202082,1.4618803054447886,3.6393012610899276,4.760000228881836,4.760000228881836,3.7699999809265137,3.7699999809265137,13.979999542236328,3.7699999809265137,6.130000114440918
2001-03-14T00:00:00,4.95118009351875,4.965229399961679,4.957451022293751,3.437955186196516,2.4471142438876705,1.5774752073760565,3.849140308412961,5.010000228881836,5.010000228881836,4.929999828338623,4.929999828338623,6.949999809265137,4.929999828338623,5.059999942779541
2001-03-15T00:00:00,5.466122474788713,5.460315349145152,5.4518653282490535,3.488659719118211,2.7228923416537802,1.6783356592978864,3.993785488076369,1.4600000381469727,1.4600000381469727,0.8100000023841858,0.8100000023841858,3.2100000381469727,0.8100000023841858,0.2800000011920929
2001-03-16T00:00:00,5.4305906095912055,5.43916168515154,5.4407669141408945,3.593641023621108,2.61348850845665,1.8276885528427147,4.332168261957338,1.0700000524520874,1.0700000524520874,0.75,0.75,2.109999895095825,0.75,0.49000000953674316
2001-03-17T00:00:00,5.460143056941022,5.461169565664362,5.460372815267596,3.6631759938243484,2.5623217663399642,1.9358310019295526,4.553808052387069,0.3499999940395355,0.3499999940395355,0.10999999940395355,0.10999999940395355,4.659999847412109,0.10999999940395355,0.1599999964237213
2001-03-18T00:00:00,5.534433613881009,5.5355265804421085,5.533841002852941,3.6623396744926446,2.5412886247883715,1.9713892824009307,4.619941510770911,0.6600000262260437,0.6600000262260437,0.25999999046325684,0.25999999046325684,4.260000228881836,0.25999999046325684,1.149999976158142
2001-03-19T00:00:00,5.39745843324748,5.405303621291854,5.4077058803982965,3.601700563347087,2.4018796990078175,1.9462350018380015,4.464607222524299,0.6000000238418579,0.6000000238418579,0.27000001072883606,0.27000001072883606,5.539999961853027,0.27000001072883606,0.2800000011920929
2001-03-20T00:00:00,5.393285088076385,5.401810862497083,5.4018236255943926,3.4894861267659487,2.375002036711145,1.8671526092248587,4.17624400064551,1.4199999570846558,1.4199999570846558,0.6399999856948853,0.6399999856948853,2.880000114440918,0.6399999856948853,0.10999999940395355
