time,Q_1126,Q_1377,Q_1378,Q_1397,P_1126,P_1377,P_1378,P_1397
2019-02-07T00:00:00,0.0033109279249635914,6.761097661843054,7.554650982107688,4.856659879150236e-8,0.3799999952316284,0.3199999928474426,0.4099999964237213,0.1599999964237213
2019-02-08T00:00:00,0.002705751109084393,6.701983122628331,7.4298319196272535,2.6850353414982444e-8,0.019999999552965164,0.0,0.03999999910593033,0.0
2019-02-09T00:00:00,0.0020623268334886407,6.644799508057374,7.303093860175568,1.606477515212635e-8,0.0,0.0,0.0,0.0
2019-02-10T00:00:00,0.0017058304628915957,6.591755937295864,7.190605529743862,1.720884664180265e-8,0.0,0.0,0.0,0.0
2019-02-11T00:00:00,0.0015963754531018116,6.543713151988029,7.090333891189622,3.709854145803956e-8,3.309999942779541,2.0999999046325684,0.0,3.740000009536743
2019-02-12T00:00:00,0.0013003625890915336,6.490384629413774,6.996372280104681,4.046324007919912e-8,0.38999998569488525,0.0,0.6200000047683716,1.7400000095367432
2019-02-13T00:00:00,0.0008573308144723669,6.436475647204478,6.895925995809276,1.5756213688645797e-8,0.029999999329447746,0.0,0.3700000047683716,0.0
2019-02-14T00:00:00,0.0006104415204648738,6.3858968266460385,6.804697802704983,6.0805687270743186e-9,0.0,0.03999999910593033,0.33000001311302185,0.03999999910593033
2019-02-15T00:00:00,0.00038667837449224467,6.335318900133064,6.718546529182272,8.53726267579249e-9,0.0,0.0,0.0,0.0
2019-02-16T00:00:00,0.00015054957866669677,6.286541395360664,6.635115771571777,1.2789237076346806e-8,0.0,0.0,0.0,0.0
2019-02-17T00:00:00,3.292969270686697e-5,6.238726523363564,6.558727960284671,1.2178761698340814e-8,0.0,0.0,0.0,0.0
2019-02-18T00:00:00,2.7498694330424055e-7,6.192096693058001,6.485933462165317,8.942889501349195e-9,0.0,0.0,0.0,0.0
2019-02-19T00:00:00,1.952395132558811e-6,6.145978862066748,6.416738365150569,7.106088054742188e-9,0.0,0.0,0.0,0.0
